gender,center,year,days,postal,same_route,r_fastest,r_cheapest,r_confortable,r_onlyoption,r_environmental,r_healthiest,r_needprivate,total_travels,private_ratio,public_ratio,active_ratio,Latitude,Longitude,Distance
Man,FNB,Third,4,8840.0,Yes,Yes,No,No,No,No,No,No,3,0.0,0.3333333333333333,0.6666666666666666,41.31476620344828,2.0159679862068964,11.383637000140949
Woman,ETSECCPB,Second,5,8028.0,Yes,Yes,No,No,No,No,Yes,No,3,0.0,0.0,1.0,41.37818948080073,2.1252601017288444,1.6130676235951116
Man,ESEIAAT,Fourth,4,8172.0,Yes,Yes,No,No,No,No,No,Yes,1,1.0,0.0,0.0,41.470471629268296,2.0830830280487804,9.449685862507694
Man,EPSEVG,Third,5,8820.0,No,No,Yes,No,No,Yes,No,No,5,0.0,0.6,0.4,41.32393623061224,2.099799305867347,7.181665825639808
Man,FIB,First,4,8395.0,Yes,Yes,No,Yes,No,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.602286004,2.623380076,48.95019292917832
Man,ESEIAAT,Fourth,5,8105.0,Yes,Yes,Yes,No,No,No,No,No,3,1.0,0.0,0.0,41.51457200916335,2.2400579266932272,17.70947770701561
Man,EETAC,Second,5,8930.0,Yes,No,No,No,Yes,No,No,No,2,0.0,0.5,0.5,41.42816950847583,2.2197942701115245,10.12337740984334
Woman,EEABB,Second,3,8980.0,Yes,Yes,No,No,No,No,No,No,3,1.0,0.0,0.0,41.38462277623763,2.048059094554456,5.285429992578997
Man,EEBE,First,1,8923.0,Yes,Yes,No,No,No,No,No,No,3,0.0,1.0,0.0,41.44512261045068,2.2154568188112345,10.785655777553842
Woman,ETSAB,First,3,8329.0,Yes,No,Yes,No,Yes,No,No,No,3,0.3333333333333333,0.6666666666666666,0.0,41.49546984954955,2.3273007027027024,21.65309312409608
Woman,ETSEIB,Second,5,8241.0,Yes,Yes,No,No,No,No,No,No,2,0.0,1.0,0.0,41.727342611627904,1.821508341860465,44.762730347427926
Man,ETSEIB,First,5,8870.0,Yes,Yes,No,Yes,No,No,No,No,3,0.3333333333333333,0.6666666666666666,0.0,41.23912464491274,1.808261547695094,30.273785003137416
Man,ETSAB,Third,3,8950.0,Yes,Yes,Yes,No,No,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.37410139552239,2.0887492253731343,2.4264062428862068
Man,ETSETB,Second,5,8014.0,Yes,No,Yes,Yes,No,No,No,No,3,0.0,0.3333333333333333,0.6666666666666666,41.37554342468619,2.136406735983264,2.532082851110252
Man,ESEIAAT,First,5,8222.0,Yes,Yes,Yes,No,No,No,No,No,1,0.0,0.0,1.0,41.56425558888889,2.0251177222222223,20.846935000968863
Man,ETSEIB,First,5,8770.0,Yes,Yes,Yes,No,No,No,No,No,3,0.0,0.3333333333333333,0.6666666666666666,41.411114075,1.787593925,27.1732390066684
Woman,EPSEB,Third,5,8740.0,Yes,Yes,No,Yes,No,No,No,No,2,0.0,0.5,0.5,41.44958129475843,1.9673994461713764,13.820788970079688
Man,ETSETB,Third,5,8904.0,Yes,Yes,No,No,No,No,No,No,3,0.0,1.0,0.0,41.37349974528302,2.116355579245284,1.6737779012254774
Man,EEBE,Second,5,8530.0,Yes,Yes,No,Yes,No,No,No,No,3,0.0,1.0,0.0,41.682459435714286,2.285455342857143,35.791061913926576
Woman,ETSAB,Second,5,8173.0,Yes,No,No,No,Yes,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.4742246574468,2.077712344680851,9.970215712463055
Man,ESEIAAT,Third,5,8206.0,No,No,No,No,No,No,No,Yes,3,1.0,0.0,0.0,41.55452011585366,2.0914203768292685,18.562764355973894
Man,FIB,Second,5,8021.0,Yes,No,No,No,No,Yes,Yes,No,3,0.3333333333333333,0.0,0.6666666666666666,41.39623459653333,2.1414057384,2.6941059454559344
Man,FNB,First,5,8026.0,No,Yes,No,Yes,No,No,No,No,6,0.0,0.6666666666666666,0.3333333333333333,41.41182252736954,2.185393102662407,6.751936546524625
Man,EPSEB,Third,4,8028.0,Yes,Yes,Yes,No,No,No,No,No,1,0.0,0.0,1.0,41.37818948080073,2.1252601017288444,1.6130676235951116
Man,EPSEB,Third,4,8029.0,Yes,Yes,No,Yes,No,No,No,No,3,1.0,0.0,0.0,41.38660270361248,2.14637941543514,2.956172645857166
Man,ETSETB,First,5,8022.0,Yes,No,Yes,No,No,Yes,No,No,2,0.0,0.5,0.5,41.4054879245283,2.135506636792453,2.81531926980836
Man,ETSETB,Fourth,3,8750.0,Yes,Yes,Yes,No,No,No,No,No,2,0.0,0.5,0.5,41.41109251081081,2.019148627027027,8.103490952947098
Man,ETSAB,Fourth,4,8830.0,Yes,Yes,No,Yes,No,No,No,No,3,0.0,0.3333333333333333,0.6666666666666666,41.34098182222222,2.042815538132808,7.742302268794167
Man,ESEIAAT,Second,7,8222.0,No,Yes,No,No,No,No,No,No,2,0.0,0.0,1.0,41.56425558888889,2.0251177222222223,20.846935000968863
Woman,EPSEB,First,4,8980.0,Yes,Yes,No,Yes,No,No,No,No,1,0.0,1.0,0.0,41.38462277623763,2.048059094554456,5.285429992578997
Man,ETSEIB,Second,5,8980.0,Yes,Yes,Yes,No,No,No,No,No,2,0.0,0.5,0.5,41.38462277623763,2.048059094554456,5.285429992578997
Man,EPSEM,Third,5,8500.0,Yes,Yes,No,No,No,No,No,No,1,1.0,0.0,0.0,41.931520964245806,2.247378707541899,61.42087467264051
Woman,FOOT,First,4,8540.0,Yes,Yes,No,No,Yes,No,No,No,3,1.0,0.0,0.0,41.79661912857143,2.220133671428571,46.28098290934632
Woman,EEABB,First,5,8840.0,Yes,No,No,Yes,No,Yes,No,No,1,0.0,0.0,1.0,41.31476620344828,2.0159679862068964,11.383637000140949
Man,ETSAB,Third,4,8224.0,No,Yes,No,No,No,No,No,No,6,0.0,0.6666666666666666,0.3333333333333333,41.56090184102564,2.0021212589743587,21.24695714606752
Man,EEBE,Fourth,3,8015.0,Yes,Yes,Yes,No,No,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.37769295381944,2.157903889236111,4.0811379716437495
Man,FIB,Fourth,4,8014.0,Yes,Yes,Yes,No,No,No,No,No,3,0.0,0.3333333333333333,0.6666666666666666,41.37554342468619,2.136406735983264,2.532082851110252
Man,EEBE,Second,5,8034.0,Yes,Yes,Yes,No,No,No,No,No,3,0.0,1.0,0.0,41.39371482472387,2.117848473831776,0.8468604032086408
Woman,ETSAV,Second,5,8304.0,Yes,Yes,No,No,No,No,No,No,3,1.0,0.0,0.0,41.55012427362637,2.462681282967033,34.44847245726733
Woman,EPSEB,Fourth,3,8024.0,Yes,Yes,No,Yes,No,No,No,No,3,1.0,0.0,0.0,41.41110394556075,2.1594220838785048,4.785385490636497
NR/DK,ESEIAAT,First,5,8202.0,Yes,Yes,No,Yes,No,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.54579316153846,2.117872476923077,17.529836769264648
Woman,EEABB,Third,5,8850.0,No,Yes,No,No,Yes,No,No,No,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,41.28276916601941,2.0145235427184467,14.213448206259708
Man,EEBE,First,5,8720.0,Yes,Yes,No,No,Yes,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.34392532727273,1.6935237736363635,35.27853992534681
Man,FIB,First,5,8002.0,Yes,No,Yes,No,Yes,No,No,No,3,0.0,1.0,0.0,41.3819834004138,2.176413193149425,5.505338253143316
Man,EEBE,Third,5,8032.0,Yes,Yes,No,No,No,No,No,No,3,0.0,0.3333333333333333,0.6666666666666666,41.42263923355818,2.1613303767284995,5.693615561251612
Woman,ESEIAAT,Second,5,8004.0,Yes,No,Yes,No,No,No,No,Yes,3,0.0,1.0,0.0,41.36674053939394,2.1579540622895625,4.578869966263394
Woman,ETSAB,Fourth,4,8100.0,Yes,No,No,No,No,Yes,Yes,No,3,0.0,0.6666666666666666,0.3333333333333333,41.53956503564815,2.213567934259259,18.88154630414079
Man,FIB,First,5,8022.0,Yes,Yes,No,Yes,No,No,No,No,1,0.0,1.0,0.0,41.4054879245283,2.135506636792453,2.81531926980836
Man,ESEIAAT,First,5,8256.0,Yes,No,Yes,No,No,Yes,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.71985510714286,1.7540865642857142,47.3834521356903
Man,ETSETB,Second,3,8015.0,Yes,Yes,No,No,No,No,No,No,2,0.0,0.5,0.5,41.37769295381944,2.157903889236111,4.0811379716437495
Man,ETSEIB,First,2,8629.0,No,Yes,No,Yes,No,No,No,No,6,0.0,1.0,0.0,41.36005059324325,1.985821395945946,10.930739671532496
Man,ETSAB,First,5,8860.0,Yes,Yes,Yes,No,No,No,No,No,1,0.0,1.0,0.0,41.26427774933655,1.9313480034981907,20.38020477160429
Man,ETSAV,Fourth,2,8015.0,Yes,No,Yes,No,No,Yes,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.37769295381944,2.157903889236111,4.0811379716437495
Man,EPSEVG,Third,5,8940.0,Yes,Yes,No,No,No,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.3607134625498,2.0793684824701195,4.031246496663568
Woman,ESEIAAT,Fourth,5,8015.0,Yes,No,Yes,No,No,No,No,Yes,2,1.0,0.0,0.0,41.37769295381944,2.157903889236111,4.0811379716437495
Man,FIB,First,5,8250.0,Yes,Yes,No,No,No,No,No,No,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,41.74290497724945,1.803949658961229,47.00767122588665
Woman,ESEIAAT,First,5,8222.0,Yes,Yes,No,Yes,No,No,No,No,3,0.0,0.0,1.0,41.56425558888889,2.0251177222222223,20.846935000968863
Woman,ETSAB,Second,5,8303.0,Yes,Yes,Yes,No,No,No,No,No,2,0.0,1.0,0.0,41.54079826111112,2.4261791462962963,31.31708326567741
Man,ETSEIB,Fourth,5,8330.0,Yes,Yes,No,No,No,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.49088526115108,2.35605958057554,23.44410089433645
Man,ETSEIB,Third,5,8015.0,Yes,No,No,Yes,No,No,No,No,2,0.0,0.5,0.5,41.37769295381944,2.157903889236111,4.0811379716437495
Man,EEBE,Second,5,8031.0,Yes,No,No,Yes,No,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.430806620215634,2.1651396603773585,6.556434297087386
Woman,ETSECCPB,First,5,8922.0,Yes,Yes,No,Yes,No,No,No,No,3,0.0,0.3333333333333333,0.6666666666666666,41.44921209026243,2.2113456310773483,10.789402187648156
NR/DK,ETSECCPB,First,2,8025.0,Yes,Yes,Yes,No,No,No,No,No,1,1.0,0.0,0.0,41.40889555323325,2.1709480372979217,5.515904036968885
Man,ETSEIB,First,5,8009.0,Yes,No,No,Yes,No,No,No,No,1,0.0,1.0,0.0,41.39476750185759,2.1693062801857588,4.926195594374371
Man,ESEIAAT,First,4,8222.0,Yes,Yes,No,No,Yes,No,No,No,1,0.0,0.0,1.0,41.56425558888889,2.0251177222222223,20.846935000968863
Man,EETAC,Second,5,8859.0,Yes,No,No,No,Yes,No,No,No,2,0.0,1.0,0.0,41.33389773570702,1.9178053818921668,17.254376586071174
Man,ETSECCPB,Second,5,8720.0,Yes,Yes,No,No,No,No,No,No,2,0.0,0.5,0.5,41.34392532727273,1.6935237736363635,35.27853992534681
Man,FIB,Third,5,8015.0,Yes,Yes,No,Yes,No,No,No,No,3,0.0,0.3333333333333333,0.6666666666666666,41.37769295381944,2.157903889236111,4.0811379716437495
Man,ESEIAAT,Third,5,8290.0,Yes,No,No,No,Yes,No,No,No,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,41.49042106822917,2.1386554125,11.601900107089728
Woman,FIB,Third,5,8921.0,Yes,No,No,No,Yes,No,No,Yes,3,0.0,0.3333333333333333,0.6666666666666666,41.45381506058794,2.211165460936721,11.10683556246773
Woman,EEABB,First,5,8036.0,Yes,Yes,No,No,Yes,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.38986816722689,2.1517556033613445,3.4075132374150914
Man,ETSEIB,First,4,8037.0,Yes,Yes,No,No,No,Yes,No,No,1,0.0,1.0,0.0,41.39925879097525,2.1648714873362445,4.667536874203934
Man,EEBE,Second,4,8034.0,Yes,Yes,Yes,No,No,No,No,No,3,0.0,0.0,1.0,41.39371482472387,2.117848473831776,0.8468604032086408
Man,ESEIAAT,First,3,8242.0,Yes,Yes,No,No,No,No,No,Yes,3,0.3333333333333333,0.0,0.6666666666666666,41.73079093225807,1.825638696774193,44.90162952906903
Woman,EPSEB,First,2,8021.0,Yes,No,No,Yes,No,No,No,Yes,1,1.0,0.0,0.0,41.39623459653333,2.1414057384,2.6941059454559344
Man,FNB,First,5,8014.0,Yes,No,Yes,No,No,Yes,No,No,3,0.0,0.0,1.0,41.37554342468619,2.136406735983264,2.532082851110252
Man,FME,Third,5,8840.0,Yes,No,Yes,Yes,No,No,No,No,2,0.0,0.5,0.5,41.31476620344828,2.0159679862068964,11.383637000140949
Woman,EEBE,Third,4,8008.0,Yes,No,Yes,No,No,No,No,No,1,0.0,1.0,0.0,41.396047115985134,2.160624880669145,4.237462474813749
Woman,ETSAB,Second,5,8970.0,Yes,Yes,No,Yes,No,No,No,No,2,0.5,0.5,0.0,41.3689774,2.063031009375,4.543343211547399
Woman,ESEIAAT,Second,5,8222.0,Yes,Yes,No,No,No,No,No,No,3,0.0,0.0,1.0,41.56425558888889,2.0251177222222223,20.846935000968863
Woman,EETAC,Fourth,5,8004.0,No,Yes,No,No,No,No,No,No,6,0.0,0.5,0.5,41.36674053939394,2.1579540622895625,4.578869966263394
Man,EPSEM,Second,5,8210.0,No,No,Yes,No,Yes,No,No,No,6,0.1666666666666666,0.5,0.3333333333333333,41.51683195454546,2.127285452272728,14.368008639254596
Woman,ETSETB,Third,4,8970.0,Yes,Yes,Yes,No,No,No,No,No,3,0.0,0.3333333333333333,0.6666666666666666,41.3689774,2.063031009375,4.543343211547399
Man,EETAC,Fourth,5,8917.0,No,No,No,No,Yes,No,No,No,6,0.0,0.8333333333333334,0.1666666666666666,41.45336026427851,2.2304582971745712,12.337553922048984
Woman,ETSECCPB,Third,4,8757.0,Yes,No,No,No,No,No,No,No,2,0.0,0.5,0.5,41.41733636893204,1.913733658252428,16.820622285560397
Man,EPSEVG,First,4,43713.0,Yes,Yes,Yes,No,No,No,No,No,2,0.5,0.0,0.5,41.298668375,1.559593725,47.21338260932578
Woman,EEBE,Third,5,8930.0,Yes,No,No,No,No,No,No,No,3,0.0,0.0,1.0,41.42816950847583,2.2197942701115245,10.12337740984334
Woman,EPSEVG,Third,5,8027.0,Yes,No,No,Yes,No,No,No,No,2,0.0,1.0,0.0,41.42210114836013,2.1859659655305466,7.315332171609159
Woman,ETSETB,Third,4,8032.0,No,Yes,No,No,No,No,No,No,5,0.0,0.6,0.4,41.42263923355818,2.1613303767284995,5.693615561251612
Man,EPSEVG,Second,2,43881.0,Yes,Yes,Yes,No,No,No,No,No,3,1.0,0.0,0.0,41.1966946140625,1.6282813515625,45.6842158213869
Woman,ETSECCPB,First,5,8850.0,Yes,No,Yes,No,No,No,No,No,3,0.0,0.3333333333333333,0.6666666666666666,41.28276916601941,2.0145235427184467,14.213448206259708
Man,ETSAB,Third,4,8224.0,Yes,Yes,No,Yes,No,No,No,No,2,0.5,0.0,0.5,41.56090184102564,2.0021212589743587,21.24695714606752
Woman,ETSETB,First,4,8290.0,Yes,Yes,No,No,Yes,No,No,No,3,0.0,1.0,0.0,41.49042106822917,2.1386554125,11.601900107089728
Man,ETSETB,Third,5,8036.0,Yes,Yes,No,No,No,No,No,No,1,0.0,0.0,1.0,41.38986816722689,2.1517556033613445,3.4075132374150914
Man,ETSEIB,Second,5,8028.0,Yes,Yes,No,Yes,No,No,No,No,1,0.0,1.0,0.0,41.37818948080073,2.1252601017288444,1.6130676235951116
Woman,ESEIAAT,First,5,8206.0,Yes,Yes,Yes,No,No,No,No,No,3,0.0,0.3333333333333333,0.6666666666666666,41.55452011585366,2.0914203768292685,18.562764355973894
Man,ETSETB,Second,5,8026.0,Yes,No,Yes,No,No,Yes,No,No,3,0.0,0.3333333333333333,0.6666666666666666,41.41182252736954,2.185393102662407,6.751936546524625
Man,ESEIAAT,Fourth,2,8222.0,Yes,No,No,No,Yes,No,No,No,1,0.0,0.0,1.0,41.56425558888889,2.0251177222222223,20.846935000968863
Man,FIB,First,3,8291.0,Yes,No,Yes,No,No,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.49873655168539,2.1549190539325846,12.828445811278456
Man,ETSECCPB,Second,4,8004.0,Yes,Yes,No,Yes,No,No,No,No,1,0.0,1.0,0.0,41.36674053939394,2.1579540622895625,4.578869966263394
Woman,ETSEIB,Second,5,8791.0,Yes,Yes,No,No,Yes,No,No,No,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,41.4659508,1.8241044,25.501767938998547
Man,EPSEVG,Third,4,8800.0,Yes,Yes,No,No,No,No,No,No,2,0.5,0.0,0.5,41.22357625993385,1.7172047798305676,37.70504617773941
Woman,ETSEIB,Third,5,8025.0,Yes,No,No,Yes,Yes,No,No,No,1,0.0,1.0,0.0,41.40889555323325,2.1709480372979217,5.515904036968885
Woman,EEABB,First,5,8860.0,Yes,No,No,Yes,No,No,No,No,2,0.0,0.5,0.5,41.26427774933655,1.9313480034981907,20.38020477160429
Woman,EPSEM,Second,4,8243.0,Yes,Yes,No,Yes,No,No,No,No,3,1.0,0.0,0.0,41.726803044117645,1.839067802941176,43.93821109235909
Man,EEBE,First,5,8930.0,Yes,No,No,No,No,No,Yes,No,1,0.0,0.0,1.0,41.42816950847583,2.2197942701115245,10.12337740984334
Woman,EPSEVG,Third,5,8860.0,No,No,No,No,Yes,No,No,No,6,0.1666666666666666,0.1666666666666666,0.6666666666666666,41.26427774933655,1.9313480034981907,20.38020477160429
Man,ETSAB,Fourth,1,8037.0,Yes,No,Yes,No,No,No,No,No,1,0.0,1.0,0.0,41.39925879097525,2.1648714873362445,4.667536874203934
Man,EEBE,First,5,8015.0,Yes,Yes,No,No,No,No,No,No,3,0.0,0.3333333333333333,0.6666666666666666,41.37769295381944,2.157903889236111,4.0811379716437495
Woman,FOOT,First,4,8225.0,Yes,No,No,No,No,No,No,Yes,1,0.0,0.0,1.0,41.57555601627907,2.0045475325581394,22.64752581936345
Woman,ETSEIB,First,2,8028.0,No,Yes,No,Yes,No,No,No,No,2,0.0,1.0,0.0,41.37818948080073,2.1252601017288444,1.6130676235951116
Woman,ETSAB,First,3,8921.0,Yes,No,Yes,No,Yes,No,No,No,2,0.0,0.5,0.5,41.45381506058794,2.211165460936721,11.10683556246773
Man,ETSAV,Third,5,8021.0,Yes,Yes,No,No,No,No,No,No,3,0.0,0.3333333333333333,0.6666666666666666,41.39623459653333,2.1414057384,2.6941059454559344
Man,ETSEIB,Fourth,5,8013.0,Yes,Yes,No,Yes,No,No,No,No,2,0.0,0.5,0.5,41.40034991558655,2.178255983593109,5.781462018023745
Woman,ETSEIB,Third,5,8028.0,Yes,No,Yes,No,No,Yes,No,No,1,0.0,0.0,1.0,41.37818948080073,2.1252601017288444,1.6130676235951116
Man,FIB,First,1,8750.0,Yes,Yes,No,No,No,No,No,No,1,1.0,0.0,0.0,41.41109251081081,2.019148627027027,8.103490952947098
Woman,EETAC,Second,4,8830.0,Yes,Yes,No,No,Yes,No,No,No,3,0.0,0.3333333333333333,0.6666666666666666,41.34098182222222,2.042815538132808,7.742302268794167
Man,ETSEIB,First,5,8024.0,Yes,Yes,No,Yes,No,No,No,No,3,0.0,1.0,0.0,41.41110394556075,2.1594220838785048,4.785385490636497
Man,ESEIAAT,Second,4,8290.0,Yes,Yes,No,No,Yes,No,No,No,3,0.3333333333333333,0.0,0.6666666666666666,41.49042106822917,2.1386554125,11.601900107089728
Woman,ESEIAAT,Third,5,8304.0,Yes,No,No,No,Yes,No,No,No,1,1.0,0.0,0.0,41.55012427362637,2.462681282967033,34.44847245726733
Woman,ETSAB,First,3,8904.0,Yes,Yes,No,No,No,No,No,No,2,0.0,0.5,0.5,41.37349974528302,2.116355579245284,1.6737779012254774
Woman,FIB,Third,5,8024.0,Yes,Yes,No,No,No,No,No,No,1,0.0,1.0,0.0,41.41110394556075,2.1594220838785048,4.785385490636497
Man,ESEIAAT,Second,4,8191.0,Yes,Yes,Yes,No,No,No,No,No,3,0.0,0.3333333333333333,0.6666666666666666,41.499861449874686,2.038029230576441,13.838861668490374
Man,ETSAB,Fourth,5,8013.0,No,Yes,No,Yes,No,No,No,No,6,0.0,0.3333333333333333,0.6666666666666666,41.40034991558655,2.178255983593109,5.781462018023745
Woman,ETSECCPB,First,4,8001.0,Yes,No,No,No,No,Yes,Yes,No,3,0.0,0.0,1.0,41.38059519199438,2.169557888623596,4.960133018364982
Woman,EETAC,Third,5,8396.0,Yes,Yes,No,Yes,No,No,No,No,1,1.0,0.0,0.0,41.62098160555556,2.603962044444444,48.6072963940435
Man,ESEIAAT,Second,4,8106.0,Yes,Yes,Yes,No,No,No,No,No,1,1.0,0.0,0.0,41.5193431,2.2533115,18.811830981169205
Woman,EPSEB,Third,3,8757.0,Yes,No,No,Yes,No,No,No,Yes,2,0.0,0.5,0.5,41.41733636893204,1.913733658252428,16.820622285560397
Woman,ETSEIB,Third,5,8025.0,No,No,No,Yes,No,No,No,No,2,0.5,0.5,0.0,41.40889555323325,2.1709480372979217,5.515904036968885
Man,EPSEB,Fourth,4,8980.0,Yes,No,No,Yes,No,No,No,No,2,0.0,0.5,0.5,41.38462277623763,2.048059094554456,5.285429992578997
Woman,ETSECCPB,Third,5,8029.0,Yes,Yes,No,Yes,No,No,No,No,2,0.0,0.5,0.5,41.38660270361248,2.14637941543514,2.956172645857166
Woman,ETSEIB,First,5,8530.0,Yes,No,Yes,No,Yes,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.682459435714286,2.285455342857143,35.791061913926576
Man,ETSAB,First,4,8024.0,No,No,No,Yes,No,Yes,No,No,6,0.0,0.3333333333333333,0.6666666666666666,41.41110394556075,2.1594220838785048,4.785385490636497
Man,ESEIAAT,Fourth,5,8202.0,Yes,Yes,No,Yes,No,No,No,No,3,1.0,0.0,0.0,41.54579316153846,2.117872476923077,17.529836769264648
Man,EEABB,Second,5,8029.0,Yes,Yes,No,No,Yes,No,No,No,3,0.0,0.3333333333333333,0.6666666666666666,41.38660270361248,2.14637941543514,2.956172645857166
Woman,EEABB,Fourth,2,8860.0,Yes,No,No,No,No,No,Yes,No,3,0.0,0.0,1.0,41.26427774933655,1.9313480034981907,20.38020477160429
Man,FIB,Second,3,8173.0,Yes,No,Yes,No,No,No,Yes,No,3,0.0,0.3333333333333333,0.6666666666666666,41.4742246574468,2.077712344680851,9.970215712463055
Woman,EEBE,Fourth,2,8013.0,Yes,Yes,No,Yes,No,No,No,No,2,0.0,0.5,0.5,41.40034991558655,2.178255983593109,5.781462018023745
Man,ETSAB,Third,5,8970.0,Yes,Yes,No,No,No,No,No,Yes,2,1.0,0.0,0.0,41.3689774,2.063031009375,4.543343211547399
Man,EEBE,Second,6,8950.0,Yes,Yes,No,No,Yes,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.37410139552239,2.0887492253731343,2.4264062428862068
Man,FIB,Fourth,3,8922.0,Yes,Yes,Yes,No,No,No,No,No,3,0.0,1.0,0.0,41.44921209026243,2.2113456310773483,10.789402187648156
Man,EEBE,Second,5,8019.0,Yes,Yes,Yes,No,No,No,No,No,1,0.0,0.0,1.0,41.41041306597938,2.209021340206186,8.558476142961334
Man,ETSAB,First,3,8013.0,Yes,Yes,No,Yes,No,No,No,No,1,0.0,0.0,1.0,41.40034991558655,2.178255983593109,5.781462018023745
Man,FME,Third,5,8221.0,No,Yes,No,Yes,No,No,No,No,5,0.0,0.4,0.6,41.56426562711864,2.011561513559322,21.2645722256118
Man,ETSAB,First,5,8022.0,Yes,Yes,No,Yes,No,No,No,No,3,0.0,0.3333333333333333,0.6666666666666666,41.4054879245283,2.135506636792453,2.81531926980836
Man,FME,Second,5,8018.0,Yes,No,Yes,No,No,Yes,No,No,2,0.0,0.5,0.5,41.40354271634696,2.191752814178482,6.962340961738018
Woman,FIB,Fourth,2,8034.0,Yes,No,Yes,No,No,No,Yes,No,3,0.0,0.0,1.0,41.39371482472387,2.117848473831776,0.8468604032086408
Woman,ETSETB,Second,4,8320.0,Yes,Yes,Yes,No,No,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.48296885418869,2.323166225132076,20.623909485702708
Woman,FIB,First,2,8004.0,Yes,No,Yes,No,No,No,No,No,2,0.0,0.5,0.5,41.36674053939394,2.1579540622895625,4.578869966263394
Man,ESEIAAT,Second,5,8225.0,Yes,Yes,No,Yes,No,No,No,No,3,0.0,0.3333333333333333,0.6666666666666666,41.57555601627907,2.0045475325581394,22.64752581936345
Man,FIB,Second,5,8035.0,Yes,Yes,Yes,No,No,No,No,No,2,0.0,0.5,0.5,41.43076203989813,2.144511682003396,5.506786525149892
Man,ESEIAAT,First,5,8019.0,Yes,Yes,Yes,No,No,No,No,No,2,0.5,0.5,0.0,41.41041306597938,2.209021340206186,8.558476142961334
Man,ETSEIB,Fourth,4,8027.0,Yes,Yes,No,No,No,No,No,No,1,0.0,1.0,0.0,41.42210114836013,2.1859659655305466,7.315332171609159
NR/DK,ESEIAAT,Second,5,8224.0,Yes,Yes,Yes,No,No,No,No,No,3,0.0,0.0,1.0,41.56090184102564,2.0021212589743587,21.24695714606752
Woman,EEBE,First,4,8020.0,Yes,Yes,Yes,No,No,No,No,No,1,0.0,0.0,1.0,41.42075345,2.201856531962617,8.414853093004373
Woman,EPSEB,First,4,8192.0,No,Yes,Yes,No,No,No,No,No,6,0.3333333333333333,0.6666666666666666,0.0,41.53270137714286,2.075325182857142,16.34208993516103
Man,FIB,Fourth,4,43700.0,Yes,No,No,No,Yes,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.21660328695652,1.5339274260869564,51.95137847292838
Man,FIB,First,5,8940.0,No,Yes,No,Yes,No,No,No,No,6,0.0,0.3333333333333333,0.6666666666666666,41.3607134625498,2.0793684824701195,4.031246496663568
Man,FIB,Third,3,8013.0,Yes,No,Yes,Yes,No,No,No,No,2,0.0,0.5,0.5,41.40034991558655,2.178255983593109,5.781462018023745
Man,ETSEIB,Fourth,5,8940.0,Yes,Yes,No,Yes,No,No,No,No,1,0.0,1.0,0.0,41.3607134625498,2.0793684824701195,4.031246496663568
Woman,ETSEIB,Second,5,8017.0,Yes,Yes,No,No,No,No,No,No,3,0.0,0.3333333333333333,0.6666666666666666,41.40662785035377,2.1164666691037737,2.112982468173686
Woman,FIB,First,5,8221.0,Yes,Yes,No,No,No,No,No,Yes,3,0.0,0.6666666666666666,0.3333333333333333,41.56426562711864,2.011561513559322,21.2645722256118
Woman,EEABB,Third,4,8030.0,Yes,Yes,No,Yes,No,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.43484115544712,2.191761195383804,8.515615293430308
Woman,EPSEM,Third,4,8261.0,Yes,Yes,No,No,Yes,No,No,No,2,0.5,0.0,0.5,41.91055628,1.68418698,68.06341875823162
Man,EEABB,First,4,8860.0,Yes,No,Yes,No,No,No,No,No,3,0.0,0.0,1.0,41.26427774933655,1.9313480034981907,20.38020477160429
Man,ETSEIB,Second,5,8020.0,Yes,Yes,No,No,No,No,No,No,3,0.0,0.3333333333333333,0.6666666666666666,41.42075345,2.201856531962617,8.414853093004373
Woman,ETSAB,First,5,8906.0,No,Yes,No,Yes,No,No,No,No,6,0.0,0.3333333333333333,0.6666666666666666,41.37055954868421,2.100675274122807,2.127693571837536
Man,FIB,Fourth,5,8034.0,Yes,Yes,No,Yes,No,No,No,No,3,0.0,0.0,1.0,41.39371482472387,2.117848473831776,0.8468604032086408
