gender,center,year,days,postal,s1,s2,s3,same_route,r_fastest,r_cheapest,r_confortable,r_onlyoption,r_environmental,r_healthiest,r_needprivate,total_travels,Distance,active_ratio,private_ratio,public_ratio
Man,ESEIAAT,Fourth,4,8172.0,Combustion or electric motorcycle with non-renewable source charging,,,Yes,Yes,No,No,No,No,No,Yes,1,9.449685862507694,0.0,1.0,0.0
Man,EPSEVG,Third,5,8820.0,On foot,Underground,Renfe,No,No,Yes,No,No,Yes,No,No,5,7.181665825639808,0.4,0.0,0.6
Man,FIB,First,4,8395.0,Renfe,Underground,On foot,Yes,Yes,No,Yes,No,No,No,No,3,48.95019292917832,0.3333333333333333,0.0,0.6666666666666666
Man,ESEIAAT,Fourth,5,8105.0,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),","Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),","Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",Yes,Yes,Yes,No,No,No,No,No,3,17.70947770701561,0.0,1.0,0.0
Man,EETAC,Second,5,8930.0,On foot,Renfe,,Yes,No,No,No,Yes,No,No,No,2,10.12337740984334,0.5,0.0,0.5
Woman,EEABB,Second,3,8980.0,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),","Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),","Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",Yes,Yes,No,No,No,No,No,No,3,5.285429992578997,0.0,1.0,0.0
Man,EEBE,First,1,8923.0,Bus,Bus,Bus,Yes,Yes,No,No,No,No,No,No,3,10.785655777553842,0.0,0.0,1.0
Woman,ETSAB,First,3,8329.0,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",Renfe,Underground,Yes,No,Yes,No,Yes,No,No,No,3,21.65309312409608,0.0,0.3333333333333333,0.6666666666666666
Woman,ETSEIB,Second,5,8241.0,Underground,Bus,,Yes,Yes,No,No,No,No,No,No,2,44.762730347427926,0.0,0.0,1.0
Man,ETSEIB,First,5,8870.0,Combustion or electric motorcycle with non-renewable source charging,Renfe,Underground,Yes,Yes,No,Yes,No,No,No,No,3,30.273785003137416,0.0,0.3333333333333333,0.6666666666666666
Man,ETSAB,Third,3,8950.0,On foot,Underground,Tram,Yes,Yes,Yes,No,No,No,No,No,3,2.4264062428862068,0.3333333333333333,0.0,0.6666666666666666
Man,ETSETB,Second,5,8014.0,On foot,Underground,On foot,Yes,No,Yes,Yes,No,No,No,No,3,2.532082851110252,0.6666666666666666,0.0,0.3333333333333333
Man,ESEIAAT,First,5,8222.0,On foot,,,Yes,Yes,Yes,No,No,No,No,No,1,20.846935000968863,1.0,0.0,0.0
Man,ETSEIB,First,5,8770.0,On foot,Bus,On foot,Yes,Yes,Yes,No,No,No,No,No,3,27.1732390066684,0.6666666666666666,0.0,0.3333333333333333
Woman,EPSEB,Third,5,8740.0,On foot,Bus,,Yes,Yes,No,Yes,No,No,No,No,2,13.820788970079688,0.5,0.0,0.5
Man,ETSETB,Third,5,8904.0,Underground,Underground,Underground,Yes,Yes,No,No,No,No,No,No,3,1.6737779012254774,0.0,0.0,1.0
Man,EEBE,Second,5,8530.0,Renfe,Underground,Tram,Yes,Yes,No,Yes,No,No,No,No,3,35.791061913926576,0.0,0.0,1.0
Woman,ETSAB,Second,5,8173.0,On foot,FGC,Bus,Yes,No,No,No,Yes,No,No,No,3,9.970215712463055,0.3333333333333333,0.0,0.6666666666666666
Man,ESEIAAT,Third,5,8206.0,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",,,No,No,No,No,No,No,No,Yes,3,18.562764355973894,0.0,1.0,0.0
Man,FIB,Second,5,8021.0,Bicycle,Bicycle,Scooter (or other micro-mobility devices) with non-renewable charging,Yes,No,No,No,No,Yes,Yes,No,3,2.6941059454559344,0.6666666666666666,0.3333333333333333,0.0
Man,FNB,First,5,8026.0,Underground,Bus,On foot,No,Yes,No,Yes,No,No,No,No,6,6.751936546524625,0.3333333333333333,0.0,0.6666666666666666
Man,EPSEB,Third,4,8028.0,On foot,,,Yes,Yes,Yes,No,No,No,No,No,1,1.6130676235951116,1.0,0.0,0.0
Man,EPSEB,Third,4,8029.0,Combustion or electric motorcycle with non-renewable source charging,Combustion or electric motorcycle with non-renewable source charging,Combustion or electric motorcycle with non-renewable source charging,Yes,Yes,No,Yes,No,No,No,No,3,2.956172645857166,0.0,1.0,0.0
Man,ETSETB,First,5,8022.0,Bus,On foot,,Yes,No,Yes,No,No,Yes,No,No,2,2.81531926980836,0.5,0.0,0.5
Man,ETSETB,Fourth,3,8750.0,On foot,Bus,,Yes,Yes,Yes,No,No,No,No,No,2,8.103490952947098,0.5,0.0,0.5
Man,ETSAB,Fourth,4,8830.0,On foot,Bus,On foot,Yes,Yes,No,Yes,No,No,No,No,3,7.742302268794167,0.6666666666666666,0.0,0.3333333333333333
Man,ESEIAAT,Second,7,8222.0,On foot,,,No,Yes,No,No,No,No,No,No,2,20.846935000968863,1.0,0.0,0.0
Woman,EPSEB,First,4,8980.0,Bus,,,Yes,Yes,No,Yes,No,No,No,No,1,5.285429992578997,0.0,0.0,1.0
Man,ETSEIB,Second,5,8980.0,On foot,Bus,,Yes,Yes,Yes,No,No,No,No,No,2,5.285429992578997,0.5,0.0,0.5
Man,EPSEM,Third,5,8500.0,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",,,Yes,Yes,No,No,No,No,No,No,1,61.42087467264051,0.0,1.0,0.0
Woman,FOOT,First,4,8540.0,Combustion or electric motorcycle with non-renewable source charging,Combustion or electric motorcycle with non-renewable source charging,Combustion or electric motorcycle with non-renewable source charging,Yes,Yes,No,No,Yes,No,No,No,3,46.28098290934632,0.0,1.0,0.0
Woman,EEABB,First,5,8840.0,On foot,,,Yes,No,No,Yes,No,Yes,No,No,1,11.383637000140949,1.0,0.0,0.0
Man,ETSAB,Third,4,8224.0,FGC,Tram,On foot,No,Yes,No,No,No,No,No,No,6,21.24695714606752,0.3333333333333333,0.0,0.6666666666666666
Man,EEBE,Fourth,3,8015.0,On foot,Underground,Tram,Yes,Yes,Yes,No,No,No,No,No,3,4.0811379716437495,0.3333333333333333,0.0,0.6666666666666666
Man,FIB,Fourth,4,8014.0,On foot,Underground,On foot,Yes,Yes,Yes,No,No,No,No,No,3,2.532082851110252,0.6666666666666666,0.0,0.3333333333333333
Man,EEBE,Second,5,8034.0,FGC,Underground,Renfe,Yes,Yes,Yes,No,No,No,No,No,3,0.8468604032086408,0.0,0.0,1.0
Woman,ETSAV,Second,5,8304.0,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),","Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),","Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",Yes,Yes,No,No,No,No,No,No,3,34.44847245726733,0.0,1.0,0.0
Woman,EPSEB,Fourth,3,8024.0,Combustion or electric motorcycle with non-renewable source charging,Combustion or electric motorcycle with non-renewable source charging,Combustion or electric motorcycle with non-renewable source charging,Yes,Yes,No,Yes,No,No,No,No,3,4.785385490636497,0.0,1.0,0.0
NR/DK,ESEIAAT,First,5,8202.0,On foot,Renfe,FGC,Yes,Yes,No,Yes,No,No,No,No,3,17.529836769264648,0.3333333333333333,0.0,0.6666666666666666
Woman,EEABB,Third,5,8850.0,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",Renfe,On foot,No,Yes,No,No,Yes,No,No,No,6,14.213448206259708,0.3333333333333333,0.3333333333333333,0.3333333333333333
Man,EEBE,First,5,8720.0,Renfe,Underground,On foot,Yes,Yes,No,No,Yes,No,No,No,3,35.27853992534681,0.3333333333333333,0.0,0.6666666666666666
Man,FIB,First,5,8002.0,Underground,Underground,Underground,Yes,No,Yes,No,Yes,No,No,No,3,5.505338253143316,0.0,0.0,1.0
Man,EEBE,Third,5,8032.0,On foot,Underground,On foot,Yes,Yes,No,No,No,No,No,No,3,5.693615561251612,0.6666666666666666,0.0,0.3333333333333333
Woman,ESEIAAT,Second,5,8004.0,Bus,Underground,FGC,Yes,No,Yes,No,No,No,No,Yes,3,4.578869966263394,0.0,0.0,1.0
Woman,ETSAB,Fourth,4,8100.0,On foot,Renfe,Underground,Yes,No,No,No,No,Yes,Yes,No,3,18.88154630414079,0.3333333333333333,0.0,0.6666666666666666
Man,FIB,First,5,8022.0,Bus,,,Yes,Yes,No,Yes,No,No,No,No,1,2.81531926980836,0.0,0.0,1.0
Man,ESEIAAT,First,5,8256.0,On foot,Renfe,FGC,Yes,No,Yes,No,No,Yes,No,No,3,47.3834521356903,0.3333333333333333,0.0,0.6666666666666666
Man,ETSETB,Second,3,8015.0,Underground,On foot,,Yes,Yes,No,No,No,No,No,No,2,4.0811379716437495,0.5,0.0,0.5
Man,ETSEIB,First,2,8629.0,Bus,FGC,Bus,No,Yes,No,Yes,No,No,No,No,6,10.930739671532496,0.0,0.0,1.0
Man,ETSAB,First,5,8860.0,Bus,,,Yes,Yes,Yes,No,No,No,No,No,1,20.38020477160429,0.0,0.0,1.0
Man,ETSAV,Fourth,2,8015.0,On foot,Underground,FGC,Yes,No,Yes,No,No,Yes,No,No,3,4.0811379716437495,0.3333333333333333,0.0,0.6666666666666666
Man,EPSEVG,Third,5,8940.0,On foot,Renfe,Renfe,Yes,Yes,No,No,No,No,No,No,3,4.031246496663568,0.3333333333333333,0.0,0.6666666666666666
Woman,ESEIAAT,Fourth,5,8015.0,,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),","Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",Yes,No,Yes,No,No,No,No,Yes,2,4.0811379716437495,0.0,1.0,0.0
Man,FIB,First,5,8250.0,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",Bus,On foot,Yes,Yes,No,No,No,No,No,No,3,47.00767122588665,0.3333333333333333,0.3333333333333333,0.3333333333333333
Woman,ESEIAAT,First,5,8222.0,On foot,On foot,On foot,Yes,Yes,No,Yes,No,No,No,No,3,20.846935000968863,1.0,0.0,0.0
Woman,ETSAB,Second,5,8303.0,Bus,Underground,,Yes,Yes,Yes,No,No,No,No,No,2,31.31708326567741,0.0,0.0,1.0
Man,ETSEIB,Fourth,5,8330.0,On foot,Renfe,Underground,Yes,Yes,No,No,No,No,No,No,3,23.44410089433645,0.3333333333333333,0.0,0.6666666666666666
Man,ETSEIB,Third,5,8015.0,On foot,Underground,,Yes,No,No,Yes,No,No,No,No,2,4.0811379716437495,0.5,0.0,0.5
Man,EEBE,Second,5,8031.0,On foot,Bus,Tram,Yes,No,No,Yes,No,No,No,No,3,6.556434297087386,0.3333333333333333,0.0,0.6666666666666666
Woman,ETSECCPB,First,5,8922.0,On foot,Underground,On foot,Yes,Yes,No,Yes,No,No,No,No,3,10.789402187648156,0.6666666666666666,0.0,0.3333333333333333
NR/DK,ETSECCPB,First,2,8025.0,Combustion or electric motorcycle with non-renewable source charging,,,Yes,Yes,Yes,No,No,No,No,No,1,5.515904036968885,0.0,1.0,0.0
Man,ETSEIB,First,5,8009.0,Bus,,,Yes,No,No,Yes,No,No,No,No,1,4.926195594374371,0.0,0.0,1.0
Man,ESEIAAT,First,4,8222.0,On foot,,,Yes,Yes,No,No,Yes,No,No,No,1,20.846935000968863,1.0,0.0,0.0
Man,EETAC,Second,5,8859.0,Bus,Renfe,,Yes,No,No,No,Yes,No,No,No,2,17.254376586071174,0.0,0.0,1.0
Man,ETSECCPB,Second,5,8720.0,On foot,Bus,,Yes,Yes,No,No,No,No,No,No,2,35.27853992534681,0.5,0.0,0.5
Man,FIB,Third,5,8015.0,On foot,Underground,On foot,Yes,Yes,No,Yes,No,No,No,No,3,4.0811379716437495,0.6666666666666666,0.0,0.3333333333333333
Man,ESEIAAT,Third,5,8290.0,On foot,Scooter (or other micro-mobility devices) with renewable charging,Renfe,Yes,No,No,No,Yes,No,No,No,3,11.601900107089728,0.3333333333333333,0.3333333333333333,0.3333333333333333
Woman,FIB,Third,5,8921.0,On foot,Underground,On foot,Yes,No,No,No,Yes,No,No,Yes,3,11.10683556246773,0.6666666666666666,0.0,0.3333333333333333
Woman,EEABB,First,5,8036.0,On foot,Bus,Renfe,Yes,Yes,No,No,Yes,No,No,No,3,3.4075132374150914,0.3333333333333333,0.0,0.6666666666666666
Man,ETSEIB,First,4,8037.0,Underground,,,Yes,Yes,No,No,No,Yes,No,No,1,4.667536874203934,0.0,0.0,1.0
Man,EEBE,Second,4,8034.0,Bicycle,Bicycle,Bicycle,Yes,Yes,Yes,No,No,No,No,No,3,0.8468604032086408,1.0,0.0,0.0
Man,ESEIAAT,First,3,8242.0,On foot,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",On foot,Yes,Yes,No,No,No,No,No,Yes,3,44.90162952906903,0.6666666666666666,0.3333333333333333,0.0
Woman,EPSEB,First,2,8021.0,Combustion or electric motorcycle with non-renewable source charging,,,Yes,No,No,Yes,No,No,No,Yes,1,2.6941059454559344,0.0,1.0,0.0
Man,FNB,First,5,8014.0,Bicycle,Bicycle,Bicycle,Yes,No,Yes,No,No,Yes,No,No,3,2.532082851110252,1.0,0.0,0.0
Man,FME,Third,5,8840.0,On foot,Bus,,Yes,No,Yes,Yes,No,No,No,No,2,11.383637000140949,0.5,0.0,0.5
Woman,EEBE,Third,4,8008.0,Underground,,,Yes,No,Yes,No,No,No,No,No,1,4.237462474813749,0.0,0.0,1.0
Woman,ETSAB,Second,5,8970.0,Combustion or electric motorcycle with non-renewable source charging,Bus,,Yes,Yes,No,Yes,No,No,No,No,2,4.543343211547399,0.0,0.5,0.5
Woman,ESEIAAT,Second,5,8222.0,On foot,On foot,On foot,Yes,Yes,No,No,No,No,No,No,3,20.846935000968863,1.0,0.0,0.0
Woman,EETAC,Fourth,5,8004.0,On foot,Underground,Renfe,No,Yes,No,No,No,No,No,No,6,4.578869966263394,0.5,0.0,0.5
Man,EPSEM,Second,5,8210.0,On foot,Renfe,Bus,No,No,Yes,No,Yes,No,No,No,6,14.368008639254596,0.3333333333333333,0.1666666666666666,0.5
Woman,ETSETB,Third,4,8970.0,On foot,Bus,On foot,Yes,Yes,Yes,No,No,No,No,No,3,4.543343211547399,0.6666666666666666,0.0,0.3333333333333333
Man,EETAC,Fourth,5,8917.0,Bus,Underground,Renfe,No,No,No,No,Yes,No,No,No,6,12.337553922048984,0.1666666666666666,0.0,0.8333333333333334
Woman,ETSECCPB,Third,4,8757.0,On foot,,Bus,Yes,No,No,No,No,No,No,No,2,16.820622285560397,0.5,0.0,0.5
Man,EPSEVG,First,4,43713.0,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",On foot,,Yes,Yes,Yes,No,No,No,No,No,2,47.21338260932578,0.5,0.5,0.0
Woman,EEBE,Third,5,8930.0,On foot,On foot,On foot,Yes,No,No,No,No,No,No,No,3,10.12337740984334,1.0,0.0,0.0
Woman,EPSEVG,Third,5,8027.0,Renfe,Renfe,,Yes,No,No,Yes,No,No,No,No,2,7.315332171609159,0.0,0.0,1.0
Woman,ETSETB,Third,4,8032.0,Underground,Bus,,No,Yes,No,No,No,No,No,No,5,5.693615561251612,0.4,0.0,0.6
Man,EPSEVG,Second,2,43881.0,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),","Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),","Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",Yes,Yes,Yes,No,No,No,No,No,3,45.6842158213869,0.0,1.0,0.0
Woman,ETSECCPB,First,5,8850.0,On foot,Bus,On foot,Yes,No,Yes,No,No,No,No,No,3,14.213448206259708,0.6666666666666666,0.0,0.3333333333333333
Man,ETSAB,Third,4,8224.0,On foot,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",,Yes,Yes,No,Yes,No,No,No,No,2,21.24695714606752,0.5,0.5,0.0
Woman,ETSETB,First,4,8290.0,Bus,Renfe,Underground,Yes,Yes,No,No,Yes,No,No,No,3,11.601900107089728,0.0,0.0,1.0
Man,ETSETB,Third,5,8036.0,Bicycle,,,Yes,Yes,No,No,No,No,No,No,1,3.4075132374150914,1.0,0.0,0.0
Man,ETSEIB,Second,5,8028.0,Underground,,,Yes,Yes,No,Yes,No,No,No,No,1,1.6130676235951116,0.0,0.0,1.0
Woman,ESEIAAT,First,5,8206.0,On foot,Bus,On foot,Yes,Yes,Yes,No,No,No,No,No,3,18.562764355973894,0.6666666666666666,0.0,0.3333333333333333
Man,ETSETB,Second,5,8026.0,On foot,Underground,On foot,Yes,No,Yes,No,No,Yes,No,No,3,6.751936546524625,0.6666666666666666,0.0,0.3333333333333333
Man,ESEIAAT,Fourth,2,8222.0,On foot,,,Yes,No,No,No,Yes,No,No,No,1,20.846935000968863,1.0,0.0,0.0
Man,FIB,First,3,8291.0,Bus,Underground,On foot,Yes,No,Yes,No,No,No,No,No,3,12.828445811278456,0.3333333333333333,0.0,0.6666666666666666
Man,ETSECCPB,Second,4,8004.0,Underground,,,Yes,Yes,No,Yes,No,No,No,No,1,4.578869966263394,0.0,0.0,1.0
Woman,ETSEIB,Second,5,8791.0,Bus,On foot,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",Yes,Yes,No,No,Yes,No,No,No,3,25.501767938998547,0.3333333333333333,0.3333333333333333,0.3333333333333333
Man,EPSEVG,Third,4,8800.0,On foot,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",,Yes,Yes,No,No,No,No,No,No,2,37.70504617773941,0.5,0.5,0.0
Woman,ETSEIB,Third,5,8025.0,Bus,,,Yes,No,No,Yes,Yes,No,No,No,1,5.515904036968885,0.0,0.0,1.0
Woman,EEABB,First,5,8860.0,Bus,On foot,,Yes,No,No,Yes,No,No,No,No,2,20.38020477160429,0.5,0.0,0.5
Woman,EPSEM,Second,4,8243.0,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),","Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),","Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",Yes,Yes,No,Yes,No,No,No,No,3,43.93821109235909,0.0,1.0,0.0
Man,EEBE,First,5,8930.0,On foot,,,Yes,No,No,No,No,No,Yes,No,1,10.12337740984334,1.0,0.0,0.0
Woman,EPSEVG,Third,5,8860.0,On foot,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",On foot,No,No,No,No,Yes,No,No,No,6,20.38020477160429,0.6666666666666666,0.1666666666666666,0.1666666666666666
Man,ETSAB,Fourth,1,8037.0,,Underground,,Yes,No,Yes,No,No,No,No,No,1,4.667536874203934,0.0,0.0,1.0
Man,EEBE,First,5,8015.0,On foot,Underground,On foot,Yes,Yes,No,No,No,No,No,No,3,4.0811379716437495,0.6666666666666666,0.0,0.3333333333333333
Woman,FOOT,First,4,8225.0,On foot,,,Yes,No,No,No,No,No,No,Yes,1,22.64752581936345,1.0,0.0,0.0
Woman,ETSEIB,First,2,8028.0,Bus,,,No,Yes,No,Yes,No,No,No,No,2,1.6130676235951116,0.0,0.0,1.0
Woman,ETSAB,First,3,8921.0,On foot,Underground,,Yes,No,Yes,No,Yes,No,No,No,2,11.10683556246773,0.5,0.0,0.5
Man,ETSAV,Third,5,8021.0,On foot,FGC,On foot,Yes,Yes,No,No,No,No,No,No,3,2.6941059454559344,0.6666666666666666,0.0,0.3333333333333333
Man,ETSEIB,Fourth,5,8013.0,On foot,Bus,,Yes,Yes,No,Yes,No,No,No,No,2,5.781462018023745,0.5,0.0,0.5
Woman,ETSEIB,Third,5,8028.0,On foot,,,Yes,No,Yes,No,No,Yes,No,No,1,1.6130676235951116,1.0,0.0,0.0
Man,FIB,First,1,8750.0,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",,,Yes,Yes,No,No,No,No,No,No,1,8.103490952947098,0.0,1.0,0.0
Woman,EETAC,Second,4,8830.0,On foot,Bus,On foot,Yes,Yes,No,No,Yes,No,No,No,3,7.742302268794167,0.6666666666666666,0.0,0.3333333333333333
Man,ETSEIB,First,5,8024.0,Bus,Bus,Bus,Yes,Yes,No,Yes,No,No,No,No,3,4.785385490636497,0.0,0.0,1.0
Man,ESEIAAT,Second,4,8290.0,On foot,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",On foot,Yes,Yes,No,No,Yes,No,No,No,3,11.601900107089728,0.6666666666666666,0.3333333333333333,0.0
Woman,ESEIAAT,Third,5,8304.0,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",,,Yes,No,No,No,Yes,No,No,No,1,34.44847245726733,0.0,1.0,0.0
Woman,ETSAB,First,3,8904.0,On foot,,Underground,Yes,Yes,No,No,No,No,No,No,2,1.6737779012254774,0.5,0.0,0.5
Woman,FIB,Third,5,8024.0,Bus,,,Yes,Yes,No,No,No,No,No,No,1,4.785385490636497,0.0,0.0,1.0
Man,ESEIAAT,Second,4,8191.0,On foot,FGC,On foot,Yes,Yes,Yes,No,No,No,No,No,3,13.838861668490374,0.6666666666666666,0.0,0.3333333333333333
Man,ETSAB,Fourth,5,8013.0,On foot,Underground,On foot,No,Yes,No,Yes,No,No,No,No,6,5.781462018023745,0.6666666666666666,0.0,0.3333333333333333
Woman,ETSECCPB,First,4,8001.0,Bicycle,Bicycle,Bicycle,Yes,No,No,No,No,Yes,Yes,No,3,4.960133018364982,1.0,0.0,0.0
Woman,EETAC,Third,5,8396.0,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",,,Yes,Yes,No,Yes,No,No,No,No,1,48.6072963940435,0.0,1.0,0.0
Man,ESEIAAT,Second,4,8106.0,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",,,Yes,Yes,Yes,No,No,No,No,No,1,18.811830981169205,0.0,1.0,0.0
Woman,EPSEB,Third,3,8757.0,On foot,Bus,,Yes,No,No,Yes,No,No,No,Yes,2,16.820622285560397,0.5,0.0,0.5
Woman,ETSEIB,Third,5,8025.0,,Combustion or electric motorcycle with non-renewable source charging,,No,No,No,Yes,No,No,No,No,2,5.515904036968885,0.0,0.5,0.5
Man,EPSEB,Fourth,4,8980.0,On foot,Tram,,Yes,No,No,Yes,No,No,No,No,2,5.285429992578997,0.5,0.0,0.5
Woman,ETSECCPB,Third,5,8029.0,On foot,Bus,,Yes,Yes,No,Yes,No,No,No,No,2,2.956172645857166,0.5,0.0,0.5
Woman,ETSEIB,First,5,8530.0,On foot,Renfe,Underground,Yes,No,Yes,No,Yes,No,No,No,3,35.791061913926576,0.3333333333333333,0.0,0.6666666666666666
Man,ETSAB,First,4,8024.0,On foot,Underground,On foot,No,No,No,Yes,No,Yes,No,No,6,4.785385490636497,0.6666666666666666,0.0,0.3333333333333333
Man,ESEIAAT,Fourth,5,8202.0,Electric vehicle (with Zero label and renewable source charging),Electric vehicle (with Zero label and renewable source charging),Electric vehicle (with Zero label and renewable source charging),Yes,Yes,No,Yes,No,No,No,No,3,17.529836769264648,0.0,1.0,0.0
Man,EEABB,Second,5,8029.0,Bus,On foot,On foot,Yes,Yes,No,No,Yes,No,No,No,3,2.956172645857166,0.6666666666666666,0.0,0.3333333333333333
Woman,EEABB,Fourth,2,8860.0,On foot,On foot,On foot,Yes,No,No,No,No,No,Yes,No,3,20.38020477160429,1.0,0.0,0.0
Man,FIB,Second,3,8173.0,On foot,FGC,On foot,Yes,No,Yes,No,No,No,Yes,No,3,9.970215712463055,0.6666666666666666,0.0,0.3333333333333333
Woman,EEBE,Fourth,2,8013.0,On foot,Tram,,Yes,Yes,No,Yes,No,No,No,No,2,5.781462018023745,0.5,0.0,0.5
Man,ETSAB,Third,5,8970.0,Combustion or electric motorcycle with non-renewable source charging,Combustion or electric motorcycle with non-renewable source charging,,Yes,Yes,No,No,No,No,No,Yes,2,4.543343211547399,0.0,1.0,0.0
Man,EEBE,Second,6,8950.0,On foot,Tram,Underground,Yes,Yes,No,No,Yes,No,No,No,3,2.4264062428862068,0.3333333333333333,0.0,0.6666666666666666
Man,FIB,Fourth,3,8922.0,Underground,Underground,Underground,Yes,Yes,Yes,No,No,No,No,No,3,10.789402187648156,0.0,0.0,1.0
Man,EEBE,Second,5,8019.0,,,On foot,Yes,Yes,Yes,No,No,No,No,No,1,8.558476142961334,1.0,0.0,0.0
Man,ETSAB,First,3,8013.0,Bicycle,,,Yes,Yes,No,Yes,No,No,No,No,1,5.781462018023745,1.0,0.0,0.0
Man,FME,Third,5,8221.0,On foot,Bus,,No,Yes,No,Yes,No,No,No,No,5,21.2645722256118,0.6,0.0,0.4
Man,ETSAB,First,5,8022.0,On foot,Bus,On foot,Yes,Yes,No,Yes,No,No,No,No,3,2.81531926980836,0.6666666666666666,0.0,0.3333333333333333
Man,FME,Second,5,8018.0,On foot,Underground,,Yes,No,Yes,No,No,Yes,No,No,2,6.962340961738018,0.5,0.0,0.5
Woman,FIB,Fourth,2,8034.0,On foot,On foot,On foot,Yes,No,Yes,No,No,No,Yes,No,3,0.8468604032086408,1.0,0.0,0.0
Woman,ETSETB,Second,4,8320.0,On foot,Renfe,Underground,Yes,Yes,Yes,No,No,No,No,No,3,20.623909485702708,0.3333333333333333,0.0,0.6666666666666666
Woman,FIB,First,2,8004.0,Underground,On foot,,Yes,No,Yes,No,No,No,No,No,2,4.578869966263394,0.5,0.0,0.5
Man,ESEIAAT,Second,5,8225.0,On foot,FGC,On foot,Yes,Yes,No,Yes,No,No,No,No,3,22.64752581936345,0.6666666666666666,0.0,0.3333333333333333
Man,FIB,Second,5,8035.0,Underground,,On foot,Yes,Yes,Yes,No,No,No,No,No,2,5.506786525149892,0.5,0.0,0.5
